CustomerID,OfferID,ContractID,PaymentModeID,ServiceID,ChurnID,AvgMonthlyLongDistanceCharges,AvgMonthlyGBDownload,MonthlyCharge,TotalCharges,TotalRefunds,TotalExtraDataCharges,TotalLongDistanceCharges,TotalRevenue,TenureInMonth
2452-KDRRH,1,4,1,168,1,38.85,19.0,101.4,6841.05,0.0,0.0,2602.95,9444.0,67
2452-MRMZF,1,4,1,21,1,8.48,,25.7,1937.4,0.0,0.0,610.56,2547.96,72
2452-SNHFZ,1,2,1,73,1,48.03,69.0,75.45,3545.1,0.0,0.0,2257.41,5802.51,47
2453-SAFNS,5,6,1,412,1,45.43,2.0,72.1,3886.05,0.0,0.0,2453.22,6339.27,54
2454-RPBRZ,3,3,2,22,17,30.63,27.0,98.1,1060.2,49.06,0.0,367.56,1378.7,12
2455-USLMV,6,3,1,512,1,24.21,48.0,84.75,2613.4,0.0,0.0,750.51,3363.91,31
2458-EOMRE,3,2,2,513,1,40.96,52.0,64.05,733.95,0.0,90.0,450.56,1274.51,11
2460-FPSYH,1,3,2,514,11,,6.0,55.8,2109.35,0.0,80.0,0.0,2189.35,40
2460-NGXBJ,1,1,1,18,1,28.64,22.0,75.2,775.3,0.0,0.0,315.04,1090.34,11
2462-XIIJB,1,3,2,51,13,3.25,25.0,92.5,452.7,0.0,0.0,16.25,468.95,5
2465-BLLEU,2,3,1,24,5,10.22,,19.75,19.75,0.0,0.0,10.22,29.97,1
2466-FCCPT,1,6,2,24,1,7.31,,-4.0,395.6,0.0,0.0,146.2,541.8,20
2466-NEJOJ,2,2,1,24,1,26.17,,19.65,169.75,0.0,0.0,209.36,379.11,8
2468-SJFLM,1,3,3,94,5,39.55,21.0,74.3,74.3,0.0,0.0,39.55,113.85,1
2469-DTSGX,4,5,2,66,1,44.81,14.0,111.65,7943.45,0.0,0.0,3226.32,11169.77,72
2472-OVKUP,1,3,2,106,17,42.08,29.0,91.0,531.0,0.0,0.0,252.48,783.48,6
2474-BRUCM,1,2,2,486,8,2.85,3.0,101.85,4086.3,0.0,0.0,114.0,4200.3,40
2474-LCNUE,3,3,1,515,1,14.53,48.0,73.65,1642.75,0.0,0.0,334.19,1976.94,23
2475-MROZF,6,3,1,426,1,2.87,29.0,95.0,2852.4,0.0,0.0,86.1,2938.5,30
2476-YGEFM,1,3,1,18,1,7.01,42.0,76.0,2215.25,0.0,0.0,203.29,2418.54,29
2478-EEWWM,5,3,2,516,1,,53.0,44.3,2666.75,0.0,20.0,0.0,2686.75,59
2479-BRAMR,5,3,2,512,13,45.84,18.0,83.75,3273.55,0.0,0.0,1879.44,5152.99,41
2480-EJWYP,5,1,2,312,1,45.37,28.0,97.8,5458.8,0.0,0.0,2631.46,8090.26,58
2480-JZOSN,1,3,1,24,5,35.24,,20.65,20.65,0.0,0.0,35.24,55.89,1
2480-SQIOB,2,2,2,36,1,25.9,19.0,44.8,169.65,0.0,0.0,103.6,273.25,4
2481-SBOYW,5,4,1,21,1,32.05,,25.0,1498.35,0.0,0.0,1955.05,3453.4,61
2482-CZGBB,1,3,2,13,2,27.28,27.0,70.0,740.0,0.0,0.0,272.8,1012.8,10
2483-XSSMZ,1,1,2,150,1,25.33,82.0,47.85,1886.4,0.0,70.0,987.87,2944.27,39
2484-DGXPZ,1,3,1,24,11,30.07,,19.55,658.95,0.0,0.0,932.17,1591.12,31
2485-ITVKB,2,3,2,517,11,,12.0,35.1,68.75,0.0,10.0,0.0,78.75,2
2486-WYVVE,1,1,1,234,1,3.12,6.0,79.3,2484.0,0.0,0.0,96.72,2580.72,31
2495-INZWQ,2,3,2,518,10,,20.0,44.55,174.3,0.0,10.0,0.0,184.3,4
2495-KZNFB,1,3,2,519,1,16.76,85.0,90.65,2989.6,0.0,0.0,553.08,3542.68,33
2495-TTHBQ,1,1,1,24,1,32.15,,20.4,84.75,0.0,0.0,128.6,213.35,4
2498-XLDZR,1,5,1,520,1,19.76,59.0,73.6,2316.85,12.66,0.0,632.32,2936.51,32
2499-AJYUA,4,4,1,66,1,15.85,2.0,110.8,7882.25,0.0,0.0,1141.2,9023.45,72
2501-XWWTZ,1,2,2,13,1,1.01,8.0,70.2,760.05,0.0,0.0,11.11,771.16,11
2504-DSHIH,1,6,2,146,1,42.59,2.0,86.8,1975.85,0.0,0.0,979.57,2955.42,23
2506-CLAKW,2,3,2,133,11,20.26,26.0,98.15,567.45,0.0,0.0,121.56,689.01,6
2506-TNFCO,1,3,2,13,4,12.46,22.0,69.55,69.55,0.0,0.0,12.46,82.01,1
2507-QZPQS,1,2,2,386,1,9.97,47.0,95.7,1451.1,0.0,0.0,149.55,1600.65,15
2509-TFPJU,1,5,1,21,1,40.04,,25.75,1864.2,0.0,0.0,2882.88,4747.08,72
2511-ALLCS,1,5,2,21,1,18.86,,24.3,821.6,0.0,0.0,660.1,1481.7,35
2511-MORQY,5,6,2,455,1,10.33,6.0,54.9,2614.1,0.0,0.0,516.5,3130.6,50
2514-GINMM,2,3,2,521,10,48.97,23.0,79.5,79.5,0.0,0.0,48.97,128.47,1
2516-VQRRV,1,3,1,18,9,23.46,25.0,75.45,158.4,0.0,0.0,46.92,205.32,2
2516-XSJKX,1,5,2,318,1,32.29,69.0,78.45,3126.45,0.0,0.0,1323.89,4450.34,41
2519-ERQOJ,6,1,2,522,1,,11.0,54.6,1803.7,0.0,0.0,0.0,1803.7,33
2519-FAKOD,6,3,2,49,2,31.27,85.0,99.25,3777.15,0.0,0.0,1188.26,4965.41,38
2519-LBNQL,1,1,2,41,1,22.95,15.0,104.35,6339.45,41.23,0.0,1377.0,7675.22,60
2519-TWKFS,1,1,1,360,1,47.1,25.0,55.1,1466.1,0.0,0.0,1177.5,2643.6,25
2520-SGTTA,2,5,1,24,1,20.05,,20.0,200.0,0.0,0.0,200.5,400.5,10
2521-NPUZR,4,5,1,133,1,41.05,59.0,101.0,7085.5,0.0,0.0,2873.5,9959.0,70
2522-AHJXR,1,3,2,221,1,4.59,9.0,109.45,6572.85,0.0,0.0,275.4,6848.25,60
2522-WLNSF,1,6,2,523,1,12.33,23.0,64.2,2106.3,0.0,0.0,419.22,2525.52,34
2523-EWWZL,6,3,2,213,1,39.67,59.0,76.1,2093.4,30.14,0.0,1071.09,3134.35,27
2525-GVKQU,5,5,1,24,1,47.07,,20.6,1093.0,0.0,0.0,2824.2,3917.2,60
2528-HFYZX,1,3,2,213,2,1.05,8.0,76.45,1233.4,0.0,0.0,17.85,1251.25,17
2530-ENDWQ,4,4,2,70,13,40.52,17.0,93.7,6585.35,0.0,0.0,2876.92,9462.27,71
2530-FMFXO,5,4,2,111,1,42.16,19.0,103.2,5873.75,0.0,0.0,2360.96,8234.71,56
2533-QVMSK,5,4,2,327,13,26.94,11.0,94.1,5638.3,0.0,0.0,1643.34,7281.64,61
2533-TIBIX,1,3,2,290,1,,16.0,30.2,469.65,0.0,0.0,0.0,469.65,15
2535-PBCGC,4,5,2,261,1,,46.0,64.55,4504.9,46.06,0.0,0.0,4458.84,70
2538-OIMXF,2,2,1,524,5,,48.0,24.7,24.7,0.0,70.0,0.0,94.7,1
2541-YGPKE,1,6,1,350,1,44.95,69.0,63.7,2763.35,0.0,0.0,1887.9,4651.25,42
2542-HYGIQ,1,2,1,24,5,38.84,,19.95,19.95,0.0,0.0,38.84,58.79,1
2545-EBUPK,2,4,2,78,5,21.9,22.0,84.05,186.05,0.0,0.0,43.8,229.85,2
2545-LXYVJ,4,5,2,24,1,21.72,,20.7,1492.1,0.0,0.0,1563.84,3055.94,72
2546-KZAAT,1,1,1,198,1,10.4,85.0,75.4,3865.45,0.0,0.0,540.8,4406.25,52
2550-AEVRU,1,6,2,116,1,17.01,11.0,53.45,3053.0,0.0,0.0,969.57,4022.57,57
2550-QHZGP,2,6,1,24,1,30.58,,19.5,128.6,0.0,0.0,214.06,342.66,7
2558-BUOZZ,5,6,2,30,1,40.25,20.0,94.8,4535.85,3.34,0.0,1891.75,6424.26,47
2560-PPCHE,1,1,2,279,1,26.83,59.0,105.05,6744.25,0.0,0.0,1743.95,8488.2,65
2560-QTSBS,1,1,2,21,1,18.14,,23.3,1623.15,0.0,0.0,1306.08,2929.23,72
2560-WBWXF,1,4,2,21,1,37.79,,24.15,1498.85,0.0,0.0,2569.72,4068.57,68
2565-JSLRY,1,3,3,21,18,20.26,,24.05,24.05,0.0,0.0,20.26,44.31,1
2568-BRGYX,1,3,2,13,2,13.02,15.0,70.2,237.95,0.0,0.0,52.08,290.03,4
2568-OIADY,1,3,2,49,7,36.29,27.0,99.5,3762.0,0.0,0.0,1342.73,5104.73,37
2569-WGERO,1,4,2,24,1,22.77,,21.15,1419.4,19.31,0.0,1639.44,3039.53,72
2573-GYRUU,1,4,1,295,1,25.19,22.0,91.05,4370.75,0.0,0.0,1209.12,5579.87,48
2575-GFSOE,2,3,2,303,10,8.95,73.0,69.0,506.9,0.0,0.0,62.65,569.55,7
2576-HXMPA,1,2,1,24,5,8.23,,19.55,19.55,0.0,0.0,8.23,27.78,1
2577-GVSIL,1,1,2,525,1,13.39,20.0,73.45,2661.1,0.0,0.0,468.65,3129.75,35
2578-JQPHZ,5,5,2,35,1,48.95,59.0,100.1,4378.35,0.0,0.0,2153.8,6532.15,44
2580-ASVVY,1,5,2,526,1,,27.0,45.4,1593.1,44.13,0.0,0.0,1548.97,37
2580-ATZSQ,5,6,2,117,1,19.25,19.0,61.35,3874.1,0.0,0.0,1251.25,5125.35,65
2581-VKIRT,1,6,3,527,1,14.49,25.0,65.5,3801.3,0.0,0.0,854.91,4656.21,59
2582-FFFZR,1,3,2,428,1,,8.0,50.6,1073.3,0.0,0.0,0.0,1073.3,22
2585-KTFRE,1,3,2,528,5,20.1,21.0,70.45,70.45,0.0,0.0,20.1,90.55,1
2586-CWXVV,5,2,2,300,1,,9.0,30.4,1621.35,0.0,0.0,0.0,1621.35,54
2587-EKXTS,5,3,2,163,1,44.45,19.0,111.5,4915.15,0.0,0.0,1955.8,6870.95,44
2587-YNLES,2,5,1,24,1,25.05,,20.1,100.35,0.0,0.0,150.3,250.65,6
2589-AYCRP,5,6,2,24,1,37.95,,19.75,989.05,0.0,0.0,1897.5,2886.55,50
2592-HODOV,3,6,1,24,1,45.03,,19.3,259.65,35.28,0.0,585.39,809.76,13
2592-SEIFQ,1,2,2,167,12,,18.0,24.75,66.95,0.0,0.0,0.0,66.95,3
2592-YKDIF,1,2,1,24,5,44.09,,20.35,20.35,0.0,0.0,44.09,64.44,1
2595-KIWPV,6,5,1,24,1,32.28,,19.7,509.3,0.0,0.0,871.56,1380.86,27
2599-CIPQE,1,5,1,529,1,28.47,57.0,109.3,7782.85,0.0,70.0,2021.37,9874.22,71
2599-CZABP,3,6,2,36,1,44.95,19.0,44.6,641.25,0.0,0.0,629.3,1270.55,14
2603-HVKCG,6,3,2,122,1,19.38,76.0,101.4,3143.65,0.0,0.0,600.78,3744.43,31
2604-IJPDU,3,3,2,100,1,28.57,15.0,96.55,1901.65,0.0,0.0,571.4,2473.05,20
2604-XVDAM,3,2,2,36,1,6.56,17.0,43.8,540.95,0.0,0.0,78.72,619.67,12
2606-PKWJB,1,6,1,530,1,,57.0,40.25,1564.05,0.0,0.0,0.0,1564.05,40
2606-RMDHZ,2,3,1,306,2,,14.0,30.5,208.7,0.0,0.0,0.0,208.7,6
2607-DHDAK,1,4,1,24,1,38.84,,19.8,1414.65,0.0,0.0,2796.48,4211.13,72
2607-FBDFF,1,2,1,170,5,49.19,17.0,49.0,49.0,0.0,0.0,49.19,98.19,1
2608-BHKFN,1,3,1,13,2,12.58,19.0,70.05,266.9,0.0,0.0,50.32,317.22,4
2609-IAICY,1,3,2,220,6,27.7,19.0,77.15,77.15,0.0,10.0,27.7,114.85,1
2612-PHGOX,1,4,2,245,1,6.59,20.0,76.1,4818.8,0.0,0.0,421.76,5240.56,64
2612-RANWT,3,3,2,49,18,30.54,47.0,100.15,1164.3,0.0,0.0,366.48,1530.78,12
2612-RRIDN,2,3,2,131,6,21.62,59.0,81.0,340.85,0.0,50.0,86.48,477.33,4
2615-YVMYX,1,3,2,531,1,30.59,19.0,107.5,7713.55,0.0,140.0,2171.89,10025.44,71
2616-FLVQC,1,5,1,24,1,38.96,,19.55,1240.15,0.0,0.0,2493.44,3733.59,64
2616-UUTFK,1,3,2,532,1,19.11,21.0,72.75,2447.45,0.0,0.0,630.63,3078.08,33
2619-WFQWU,1,3,3,13,12,2.24,6.0,70.15,70.15,0.0,0.0,2.24,72.39,1
2621-UDNLU,1,2,1,24,5,11.77,,20.85,72.0,0.0,0.0,35.31,107.31,3
2623-DRYAM,1,1,2,49,1,19.88,26.0,101.75,7069.3,0.0,0.0,1391.6,8460.9,70
2625-TRCZQ,5,3,2,308,1,,42.0,49.65,2553.35,0.0,0.0,0.0,2553.35,51
2626-URJFX,2,3,2,171,4,8.58,57.0,50.9,225.6,0.0,0.0,34.32,259.92,4
2626-VEEWG,1,4,1,24,1,5.48,,19.4,1284.2,0.0,0.0,367.16,1651.36,67
2632-IVXVF,1,5,1,221,1,14.11,57.0,111.75,7511.3,0.0,0.0,959.48,8470.78,68
2632-TACXW,1,5,2,21,1,8.91,,23.65,1416.75,0.0,0.0,552.42,1969.17,62
2632-UCGVD,1,3,1,317,21,49.85,14.0,100.05,6871.9,0.0,0.0,3290.1,10162.0,66
2634-HCZGT,1,1,2,533,16,21.67,6.0,60.05,3229.65,0.0,100.0,1148.51,4478.16,53
2636-ALXXZ,2,3,2,13,20,45.8,10.0,69.6,69.6,0.0,0.0,45.8,115.4,1
2636-OHFMN,1,3,2,308,9,,76.0,48.55,201.0,0.0,0.0,0.0,201.0,4
2636-SJDOU,1,1,1,284,1,30.27,12.0,84.3,5289.05,0.0,0.0,1937.28,7226.33,64
2637-FKFSY,1,3,3,36,5,2.66,7.0,46.1,130.15,0.0,0.0,7.98,138.13,3
2639-UGMAZ,4,1,2,534,1,,20.0,56.45,3985.35,0.0,0.0,0.0,3985.35,71
2640-LYMOV,2,3,1,24,5,9.61,,19.65,38.8,0.0,0.0,19.22,58.02,2
2640-PMGFL,1,3,2,377,14,24.72,29.0,79.5,2180.55,0.0,0.0,667.44,2847.99,27
2642-DTVCO,2,3,2,535,10,12.18,6.0,85.05,746.5,0.0,30.0,109.62,886.12,9
2642-MAWLJ,6,5,2,24,1,42.51,,20.25,717.95,0.0,0.0,1530.36,2248.31,36
2645-QTLMB,2,3,2,50,4,12.05,69.0,94.25,669.0,0.0,0.0,84.35,753.35,7
2649-HWLYB,5,5,2,240,1,21.58,13.0,76.15,4929.55,0.0,0.0,1402.7,6332.25,65
2650-GYRYL,1,1,2,24,1,5.86,,19.45,600.25,0.0,0.0,193.38,793.63,33
2651-ZCBXV,5,4,1,98,1,17.76,4.0,108.0,5760.65,0.0,0.0,959.04,6719.69,54
2654-VBVPB,1,2,2,24,5,11.83,,19.9,19.9,0.0,0.0,11.83,31.73,1
2656-FMOKZ,3,3,3,18,6,44.07,19.0,74.45,1145.7,0.0,0.0,661.05,1806.75,15
2656-TABEH,1,3,2,84,17,28.22,10.0,100.2,420.2,0.0,0.0,112.88,533.08,4
2657-ALMWY,6,2,2,90,18,18.26,3.0,84.95,2169.75,0.0,0.0,474.76,2644.51,26
2657-VPXTA,1,3,2,27,1,32.76,51.0,88.85,929.45,0.0,0.0,327.6,1257.05,10
2659-VXMWZ,4,1,2,163,11,29.24,21.0,111.3,7482.1,0.0,0.0,1959.08,9441.18,67
2660-EMUBI,3,3,2,161,7,41.37,14.0,95.35,898.35,0.0,0.0,413.7,1312.05,10
2661-GKBTK,1,5,2,201,1,27.2,21.0,76.95,4543.95,0.0,0.0,1632.0,6175.95,60
2662-NNTDK,5,6,1,21,1,45.87,,24.8,1600.95,0.0,0.0,2981.55,4582.5,65
2664-XJZNO,4,4,1,81,1,6.95,57.0,104.9,7559.55,0.0,0.0,500.4,8059.95,72
2665-NPTGL,6,4,2,168,1,18.66,11.0,98.1,2510.7,44.17,0.0,485.16,2951.69,26
2667-WYLWJ,2,1,1,24,9,46.13,,19.75,145.0,0.0,0.0,369.04,514.04,8
2668-TZSPS,1,2,3,24,5,39.61,,20.45,20.45,0.0,0.0,39.61,60.06,1
2669-OIDSD,5,3,1,35,1,1.02,2.0,100.05,4834.0,37.45,0.0,48.96,4845.51,48
2669-QVCRG,1,3,1,199,1,7.83,19.0,81.3,3190.65,0.0,0.0,321.03,3511.68,41
2672-DZUOY,2,3,2,167,2,,5.0,25.15,25.15,0.0,0.0,0.0,25.15,1
2672-HUYVI,1,3,2,27,9,11.81,24.0,91.1,455.3,0.0,0.0,70.86,526.16,6
2672-OJQZP,1,2,1,89,5,40.87,21.0,44.75,44.75,0.0,0.0,40.87,85.62,1
2672-TGEFF,6,3,2,65,1,1.08,16.0,88.8,3340.55,0.0,0.0,39.96,3380.51,37
2673-CXQEU,1,6,2,353,1,47.13,29.0,110.5,6139.5,0.0,0.0,2639.28,8778.78,56
2673-ZALNP,2,6,1,24,1,16.2,,19.9,173.15,0.0,0.0,113.4,286.55,7
2674-MIAHT,1,3,1,67,1,38.74,51.0,80.3,324.2,0.0,0.0,154.96,479.16,4
2674-MLXMN,4,4,1,312,1,34.36,13.0,99.65,6951.15,3.33,0.0,2439.56,9387.38,71
2675-DHUTR,1,4,2,312,1,31.11,4.0,98.9,5780.7,0.0,0.0,1804.38,7585.08,58
2675-IJRGJ,1,5,2,24,1,23.17,,19.65,978.0,0.0,0.0,1228.01,2206.01,53
2675-OTVVJ,6,5,2,29,1,46.06,18.0,89.45,2807.65,31.58,0.0,1427.86,4203.93,31
2676-ISHSF,1,2,1,24,5,29.19,,20.3,20.3,0.0,0.0,29.19,49.49,1
2676-OXPPQ,1,3,2,116,1,3.16,41.0,55.7,335.65,0.0,0.0,18.96,354.61,6
2676-SSLTO,1,4,2,485,1,17.77,13.0,66.15,3199.0,0.0,0.0,870.73,4069.73,49
2680-XKKNJ,1,6,2,536,1,17.52,28.0,58.2,469.25,0.0,30.0,140.16,639.41,8
2682-KEVRP,1,1,1,24,1,34.39,,20.05,417.0,0.0,0.0,756.58,1173.58,22
2683-BPJSO,1,3,2,284,19,28.37,12.0,84.45,2467.1,0.0,0.0,822.73,3289.83,29
2683-JXWQQ,1,2,2,537,1,,76.0,33.6,2117.2,0.0,110.0,0.0,2227.2,61
2684-EIWEO,1,2,1,194,7,45.88,19.0,91.7,2758.15,0.0,0.0,1376.4,4134.55,30
2685-SREOM,1,3,2,295,2,23.24,25.0,89.1,2368.4,0.0,0.0,581.0,2949.4,25
2688-BHGOG,2,4,2,538,1,24.85,15.0,79.55,718.55,0.0,10.0,223.65,952.2,9
2690-DVRVK,1,6,2,24,1,41.21,,20.55,99.45,0.0,0.0,206.05,305.5,5
2691-NZETQ,2,3,2,23,12,49.14,58.0,85.35,758.6,0.0,0.0,442.26,1200.86,9
2692-AQCPF,5,1,1,46,1,41.34,15.0,108.05,7118.9,0.0,0.0,2687.1,9806.0,65
2692-BUCFV,6,1,2,539,1,6.59,21.0,101.45,2948.6,0.0,60.0,191.11,3199.71,29
2692-PFYTJ,1,3,1,21,5,15.22,,-8.0,25.75,0.0,0.0,15.22,40.97,1
2694-CIUMO,3,3,1,377,1,21.93,16.0,79.55,958.25,0.0,0.0,263.16,1221.41,12
2696-ECXKC,5,6,1,80,1,41.18,18.0,100.9,5448.6,0.0,0.0,2264.9,7713.5,55
2696-NARTR,1,3,2,94,16,44.94,25.0,73.85,926.25,0.0,0.0,494.34,1420.59,11
2696-RZVZW,4,5,1,21,1,25.19,,25.05,1629.2,0.0,0.0,1712.92,3342.12,68
2697-NQBPF,1,3,2,279,1,28.0,18.0,105.35,3540.65,0.0,0.0,952.0,4492.65,34
2700-LUEVA,1,2,1,24,5,36.28,,20.75,20.75,0.0,0.0,36.28,57.03,1
2703-AMTUL,1,6,1,399,1,8.0,19.0,53.65,1939.35,0.0,0.0,288.0,2227.35,36
2706-QZIHY,1,5,1,21,1,46.68,,25.2,387.9,0.0,0.0,700.2,1088.1,15
2709-UQGNP,1,3,1,105,1,49.04,23.0,51.65,524.5,0.0,0.0,490.4,1014.9,10
2710-WYVXG,1,5,1,253,5,37.0,22.0,71.1,213.35,2.62,0.0,111.0,321.73,3
2712-SYWAY,2,3,2,21,5,43.84,,25.7,25.7,0.0,0.0,43.84,69.54,1
2716-GFZOR,5,3,1,365,1,7.63,20.0,86.1,3551.65,0.0,0.0,328.09,3879.74,43
2717-HVIZY,2,2,1,24,1,15.66,,20.05,163.6,0.0,0.0,125.28,288.88,8
2718-GAXQD,2,2,2,89,7,42.13,52.0,46.0,181.6,0.0,0.0,168.52,350.12,4
2718-YSKCS,4,4,2,24,1,16.13,,19.6,1387.45,0.0,0.0,1145.23,2532.68,71
2719-BDAQO,1,2,2,152,18,4.51,13.0,93.85,1625.65,0.0,0.0,76.67,1702.32,17
2720-FVBQP,2,3,1,43,1,24.83,82.0,48.95,273.25,0.0,0.0,148.98,422.23,6
2720-WGKHP,2,3,2,70,8,20.99,22.0,94.0,181.7,0.0,0.0,41.98,223.68,2
2722-JMONI,2,3,2,105,6,24.24,9.0,49.55,49.55,0.0,0.0,24.24,73.79,1
2722-VOJQL,1,1,1,279,8,24.23,73.0,105.65,6903.1,0.0,0.0,1550.72,8453.82,64
2724-FJDYW,1,6,2,254,1,,29.0,54.85,2191.7,0.0,0.0,0.0,2191.7,39
2725-IWWBA,5,6,1,165,1,38.45,15.0,56.9,2560.1,0.0,0.0,1768.7,4328.8,46
2725-KXXWT,2,3,2,27,11,23.06,52.0,90.75,90.75,0.0,0.0,23.06,113.81,1
2725-TTRIQ,4,4,2,52,1,37.84,53.0,84.2,5986.55,0.0,0.0,2724.48,8711.03,72
2729-VNVAP,1,5,1,24,1,12.51,,19.8,641.35,0.0,0.0,412.83,1054.18,33
2731-GJRDG,1,1,2,221,1,4.61,12.0,109.55,3608.0,0.0,0.0,147.52,3755.52,32
2732-ISEZX,1,3,1,24,1,24.61,,20.5,104.3,0.0,0.0,123.05,227.35,5
2737-WFVYW,1,3,2,516,3,,48.0,45.25,85.5,0.0,10.0,0.0,95.5,2
2737-YNGYW,2,2,2,103,11,33.89,41.0,80.55,184.1,0.0,0.0,67.78,251.88,2
2739-CACDQ,3,1,1,95,1,1.06,25.0,82.65,1470.05,0.0,0.0,18.02,1488.07,17
2739-CCZMB,1,2,1,24,1,8.01,,20.35,122.0,0.0,0.0,40.05,162.05,5
2740-JFBOK,3,3,2,21,1,3.01,,24.0,226.55,0.0,0.0,30.1,256.65,10
2740-TVLFN,2,3,2,171,5,39.87,2.0,50.15,50.15,0.0,0.0,39.87,90.02,1
2746-DIJLO,5,1,1,511,1,36.47,8.0,56.3,2364.0,0.0,0.0,1495.27,3859.27,41
2748-MYRVK,5,6,2,84,9,8.38,59.0,99.9,6137.0,0.0,0.0,527.94,6664.94,63
2749-CTKAJ,1,6,1,24,1,48.06,,20.15,419.9,0.0,0.0,1057.32,1477.22,22
2750-BJLSB,5,1,2,81,1,2.45,13.0,103.7,4730.6,0.0,0.0,115.15,4845.75,47
2753-JMMCV,5,4,1,540,1,22.23,18.0,74.2,4805.65,0.0,0.0,1444.95,6250.6,65
2754-SDJRD,2,4,1,39,1,39.86,23.0,-8.0,908.55,0.0,0.0,318.88,1227.43,8
2754-VDLTR,3,2,2,70,13,35.63,18.0,95.2,930.4,0.0,0.0,356.3,1286.7,10
2754-XBHTB,1,3,2,222,7,22.88,23.0,77.65,714.15,0.0,0.0,205.92,920.07,9
2758-RNWXS,6,1,2,541,1,49.61,26.0,89.2,3251.3,0.0,0.0,1736.35,4987.65,35
2761-OCIAX,1,3,2,213,7,6.51,11.0,74.7,165.4,0.0,0.0,13.02,178.42,2
2761-XECQW,1,4,1,542,1,,27.0,43.35,371.4,0.0,0.0,0.0,371.4,8
2770-NSVDG,6,2,2,294,1,,51.0,29.1,688.0,0.0,0.0,0.0,688.0,24
2773-MADBQ,1,4,1,492,1,,9.0,53.1,1901.25,0.0,0.0,0.0,1901.25,36
2773-OVBPK,4,4,2,46,1,21.71,30.0,111.3,7567.2,36.66,0.0,1454.57,8985.11,67
2774-LVQUS,1,3,2,543,7,44.13,3.0,83.05,1258.3,0.0,110.0,661.95,2030.25,15
2775-SEFEE,1,4,2,195,1,29.95,19.0,61.9,619.0,0.0,0.0,299.5,918.5,10
2777-PHDEI,1,2,2,131,13,29.41,59.0,78.05,78.05,0.0,10.0,29.41,117.46,1
2778-OCLGR,1,2,2,544,2,,5.0,39.1,971.3,0.0,0.0,0.0,971.3,24
2782-JEEBU,1,3,1,302,1,,9.0,36.0,780.15,0.0,0.0,0.0,780.15,21
2782-LFZVW,3,3,1,2,1,24.57,10.0,58.95,601.6,0.0,70.0,270.27,941.87,11
2786-GCDPI,5,3,2,500,1,17.65,29.0,104.95,5222.35,0.0,0.0,882.5,6104.85,50
2788-CJQAQ,3,6,3,24,1,22.31,,19.45,270.2,0.0,0.0,290.03,560.23,13
2789-CZANW,5,5,2,98,1,21.16,23.0,110.3,6997.3,0.0,0.0,1354.24,8351.54,64
2789-HQBOU,2,3,2,103,5,49.63,26.0,80.35,253.8,0.0,0.0,148.89,402.69,3
2790-XUYMV,1,1,1,284,1,31.89,30.0,85.45,6028.95,0.0,0.0,2264.19,8293.14,71
2791-SFVEW,2,2,2,24,1,34.79,,20.15,238.15,0.0,0.0,313.11,551.26,9
2792-LSHWX,1,3,1,63,5,43.06,9.0,83.4,83.4,0.0,0.0,43.06,126.46,1
2792-VPPET,1,3,2,24,5,37.01,,20.5,76.95,0.0,0.0,111.03,187.98,3
2794-XIMMO,1,1,2,489,14,,13.0,60.45,3184.25,0.0,0.0,0.0,3184.25,53
2796-NNUFI,1,4,1,24,1,30.47,,19.95,927.1,0.0,0.0,1401.62,2328.72,46
2796-UUZZO,5,3,1,545,1,18.88,48.0,80.3,4896.35,0.0,40.0,1189.44,6125.79,63
2798-NYLMZ,4,4,1,221,1,31.97,73.0,108.55,7616.0,0.0,0.0,2269.87,9885.87,71
2799-ARNLO,2,1,2,13,1,9.56,13.0,69.35,341.6,0.0,0.0,47.8,389.4,5
2799-TSLAG,1,4,2,21,1,34.03,,25.3,1748.55,0.0,0.0,2211.95,3960.5,65
2800-QQUSO,1,3,2,39,1,25.69,13.0,100.3,4222.95,0.0,0.0,1078.98,5301.93,42
2800-VEQXM,1,3,3,3,5,12.5,4.0,74.75,238.1,38.84,0.0,37.5,236.76,3
2801-NISEI,1,2,2,71,1,30.07,69.0,54.95,1348.5,0.0,0.0,721.68,2070.18,24
2804-ETQDK,1,5,1,24,1,20.63,,20.55,1357.1,17.14,0.0,1361.58,2701.54,66
2805-AUFQN,6,5,1,24,1,13.93,,19.8,475.2,0.0,0.0,348.25,823.45,25
2805-EDJPQ,1,1,1,546,1,20.53,19.0,99.75,5608.4,0.0,0.0,1149.68,6758.08,56
2806-MLNTI,1,1,2,41,1,29.15,9.0,105.1,5376.4,0.0,0.0,1515.8,6892.2,52
2808-CHTDM,1,5,3,21,1,35.86,,25.1,611.45,0.0,0.0,824.78,1436.23,23
2809-ILCYT,1,1,1,21,1,3.6,,26.8,733.55,0.0,0.0,90.0,823.55,25
2809-ZMYOQ,1,3,2,49,1,41.53,28.0,101.35,3334.9,0.0,0.0,1328.96,4663.86,32
2810-FTLEM,1,3,2,9,12,14.26,53.0,50.15,762.25,0.0,0.0,228.16,990.41,16
2811-POVEX,1,4,2,547,1,2.03,53.0,88.45,2130.55,0.0,0.0,46.69,2177.24,23
2812-ENYMO,6,6,1,548,1,,82.0,54.55,1362.85,0.0,0.0,0.0,1362.85,26
2812-REYAT,1,1,2,24,1,22.1,,20.05,923.1,0.0,0.0,1082.9,2006.0,49
